year,iso3_code,fishery_name,fishery_id,fao_area_code,gear,total_catch_fishery,catch_w_discard,scaleup_id,fao_landing_c_name,depth,location,vessel_length,un_code,identifier,iso2_code,official_name_en,watson_country_id,watson_c_name,fao_c_name,productive_sector,fisheries_sector,GilmanGear25Description,GFWClass,GFWCategory
2018,NLD,NE Atlantic Midwater trawlers,1182,27,OTM,148357.09999999998,168779.40840069507,3194,Netherlands,NA,none,>40 m,528,150,NL,the Kingdom of the Netherlands,528,Netherlands,Netherlands,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,NLD,North Sea Beam trawlers,1183,27,TBB,67439.15,189969.43617921034,3195,Netherlands,NA,none,none,528,150,NL,the Kingdom of the Netherlands,528,Netherlands,Netherlands,none,industrial,Beam trawls,trawlers,trawlers
2018,NLD,North Sea Midwater Pair trawlers,1188,27,PTM,4746.3,5874.133173718442,3198,Netherlands,NA,none,>40 m,528,150,NL,the Kingdom of the Netherlands,528,Netherlands,Netherlands,none,industrial,"Pair trawls, midwater",trawlers,trawlers
2018,NLD,North Sea Midwater trawlers,1189,27,OTM,135585.16,136129.6793238736,3199,Netherlands,NA,none,>40 m,528,150,NL,the Kingdom of the Netherlands,528,Netherlands,Netherlands,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,NLD,Central East Atlantic Midwater trawlers,1195,34,OTM,16848,19167.23556705468,3205,Netherlands,NA,none,>40 m,528,150,NL,the Kingdom of the Netherlands,528,Netherlands,Netherlands,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,NOR,North West Atlantic drifting longlines,1239,21,LLB,720.73,726.3225897836074,3207,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,NOR,North West Atlantic otter bottom trawlers,1240,21,OTB,1762.3,1775.975104553693,3208,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NOR,North West Atlantic otter twin trawlers,1241,21,OTT,59.96999999999999,60.43510731677989,3209,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Otter twin trawls,trawlers,trawlers
2018,NOR,Barents sea boat seines,1243,27,SV_,22898.420000000002,23076.106191766023,3210,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Boat seines,other_seines,seiners
2018,NOR,Barents sea bottom trawls,1244,27,OTB,47573.530000000006,47942.688782483994,3211,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NOR,Barents sea drifting longlines,1245,27,LLB,35492.030000000006,35767.43891470432,3212,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,NOR,Barents sea purse seines,1246,27,PS_,103013.96,103813.32241380538,3213,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Purse seine,other_seines,seiners
2018,NOR,Barents sea shrimp trawls,1247,27,OTS,13282.199999999999,13385.26721649049,3214,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Shrimp trawl,trawlers,trawlers
2018,NOR,North sea bottom trawls,1248,27,OTB,134953.48,136000.6856329083,3215,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NOR,North sea drifting longlines,1249,27,LLP,5907.74,5953.582579030123,3216,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,NOR,North sea midwater trawls,1251,27,OTM,51673.270000000004,52074.2413533363,3218,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,NOR,North sea otter twin trawls,1252,27,OTT,325.53,328.05627491475616,3219,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Otter twin trawls,trawlers,trawlers
2018,NOR,North sea pots,1253,27,FPO,2394.9700000000003,2413.553944783749,3220,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Pots,pots_and_traps,pots_and_traps
2018,NOR,North sea purse seines,1254,27,PS_,195546.1,197063.48907391593,3221,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Purse seine,other_seines,seiners
2018,NOR,North sea set gillnets,1255,27,GNB,12947.92,13048.392643307774,3222,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Bottom gillnet,set_gillnets,set_gillnets
2018,NOR,North sea shrimp trawl,1256,27,OTS,7554.38,7613.000086111979,3223,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Shrimp trawl,trawlers,trawlers
2018,NOR,Northeast Atlantic bottom trawls,1257,27,OTB,23439.620000000003,23621.504651046205,3224,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NOR,Northeast Atlantic drifting longlines,1258,27,LLB,4089.42,4121.153065975736,3225,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,NOR,Northeast Atlantic midwater trawls,1259,27,OTM,415331.78,418554.65173746285,3226,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,NOR,Norwegian sea boat seines,1260,27,SV_,73020.61,73587.23178230041,3227,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Boat seines,other_seines,seiners
2018,NOR,Norwegian sea bottom trawls,1261,27,OTB,194435.05000000002,195943.81772903248,3228,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NOR,Norwegian sea drifting longlines,1262,27,LLB,85940.27,86607.14502334411,3229,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,NOR,Norwegian sea midwater trawls,1264,27,OTM,70811.90999999999,71361.39258039826,3231,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,NOR,Norwegian sea pots,1265,27,FPO,9654.89,9729.809157211705,3232,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Pots,pots_and_traps,pots_and_traps
2018,NOR,Norwegian sea purse seiners,1266,27,PS_,548989.5499999999,553249.5714500487,3233,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Purse seine,other_seines,seiners
2018,NOR,Norwegian sea set gillnets,1267,27,GNB,143559.14,144673.12290555768,3234,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Bottom gillnet,set_gillnets,set_gillnets
2018,NOR,Norwegian sea shrimp trawls,1268,27,OTS,7912.800000000001,7974.201047551665,3235,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Shrimp trawl,trawlers,trawlers
2018,NOR,Atlantic-Antarctic midwater trawlers,1270,48,OTM,207103,208710.06708074882,3237,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,NOR,Pacific-Antarctic drifting longlines,1271,88,LLB,199.99999999999997,201.5523465703971,3238,Norway,NA,none,none,578,162,NO,the Kingdom of Norway,578,Norway,Norway,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,NRU,Nauru WCPO troll fishery,1179,71,LTL,281,350.8119024725275,3239,Nauru,NA,none,none,520,148,NR,the Republic of Nauru,520,Nauru,Nauru,none,industrial,Trolling lines,trollers,trollers
2018,NZL,Antarctic Toothfish Fishery,1200,48,LLB,433,568.987944214876,3240,New Zealand,>500m,Offshore,>40 m,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,NZL,New Zealand WCPO longline fishery,1201,71,LLP,0.8999999999999999,0.9719220794080627,3241,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,NZL,New Zealand WCPO purse seine fishery,1202,71,PS_,892.1,936.096562478945,3242,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,Purse seine,other_seines,seiners
2018,NZL,NZ shelf Arrow Squid trawl,1204,81,OTB,59539.335,61891.20059346179,3243,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NZL,NZ shelf hoki/hake/ling trawl,1205,81,OTB,198464.45,206733.8021237358,3244,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NZL,NZ shelf Jack Mackerel trawl,1206,81,OTB,39692.89,41089.948513195755,3245,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NZL,NZ shelf Ling longline,1207,81,LLB,23227.156,29216.54872042241,3246,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,NZL,NZ shelf Orange roughy trawl,1208,81,OTB,19846.445,20587.598503459572,3247,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NZL,NZ shelf Oreo trawl,1209,81,OTB,19846.445,20334.4720698069,3248,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NZL,NZ shelf Scampi trawl,1210,81,OTB,3969.2889999999998,11118.456930297712,3249,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NZL,NZ shelf Southern blue whiting trawl,1211,81,OTB,39692.89,39932.48465582374,3250,New Zealand,NA,none,none,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,NZL,Antarctic Toothfish Fishery,1212,88,LLB,633,831.8000497954828,3251,New Zealand,>500m,Offshore,>40 m,554,156,NZ,New Zealand,554,New Zealand,New Zealand,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,OMN,Beach seine,1272,51,SB_,301808.65,354235.50469483563,3252,Oman,NA,none,none,512,221,OM,the Sultanate of Oman,512,Oman,Oman,none,industrial,Beach seines,other_seines,seiners
2018,OMN,Industrial trawl,1275,51,OTB,4123.7,5967.727868100524,3255,Oman,NA,none,none,512,221,OM,the Sultanate of Oman,512,Oman,Oman,industrial,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,OMN,Oman WIO gillnet fishery,1276,51,GNP,19553.829999999998,22144.76823450114,3256,Oman,NA,none,none,512,221,OM,the Sultanate of Oman,512,Oman,Oman,none,industrial,Pelagic gillnets,driftnets,driftnets
2018,OMN,Oman WIO handline fishery,1277,51,HL_,25934.699999999997,28657.125511851435,3257,Oman,NA,none,none,512,221,OM,the Sultanate of Oman,512,Oman,Oman,none,industrial,Handlines,pole_and_line,pole_and_line
2018,OMN,Oman WIO longline fishery,1278,51,LLP,9141.42,9871.943501230737,3258,Oman,NA,none,none,512,221,OM,the Sultanate of Oman,512,Oman,Oman,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,OMN,Tuna longline,1282,51,LLP,680.9000000000001,735.3134010880382,3262,Oman,NA,none,none,512,221,OM,the Sultanate of Oman,512,Oman,Oman,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PAK,Industrial trawlers (Sindh),1292,51,OTB,58358.65,84455.35488014139,3272,Pakistan,0-100m,Offshore,10-24 m,586,165,PK,the Islamic Republic of Pakistan,586,Pakistan,Pakistan,industrial,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PAK,Pakistan WIO longline fishery,1293,51,LLP,25176,27187.904950125907,3273,Pakistan,NA,none,none,586,165,PK,the Islamic Republic of Pakistan,586,Pakistan,Pakistan,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PAN,Panama ECAO purse seine fishery,1299,34,PS_,15423,15802.254174889522,3276,Panama,NA,none,none,591,166,PA,the Republic of Panama,591,Panama,Panama,none,industrial,Purse seine,other_seines,seiners
2018,PAN,Pacific deep water shrimp,1302,77,OTS,3156,6997.783035946296,3278,Panama,100-500m,Offshore,10-24 m,591,166,PA,the Republic of Panama,591,Panama,Panama,none,industrial,Shrimp trawl,trawlers,trawlers
2018,PAN,Pacific industrial shrimp,1303,77,OTS,1018,5735.211377127892,3279,Panama,100-500m,Offshore,10-24 m,591,166,PA,the Republic of Panama,591,Panama,Panama,industrial,industrial,Shrimp trawl,trawlers,trawlers
2018,PAN,Pacific sardine,1304,77,SV_,80,161.9429718875502,3280,Panama,100-500m,Offshore,10-24 m,591,166,PA,the Republic of Panama,591,Panama,Panama,none,industrial,Boat seines,other_seines,seiners
2018,PAN,Panama ECPO longline fishery,1307,77,LLP,184.647,199.4029159433869,3283,Panama,NA,none,none,591,166,PA,the Republic of Panama,591,Panama,Panama,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PAN,Panama ECPO purse seine fishery,1308,77,PS_,95377.653,99871.88746701581,3284,Panama,NA,none,none,591,166,PA,the Republic of Panama,591,Panama,Panama,none,industrial,Purse seine,other_seines,seiners
2018,PAN,Panama SEPO purse seine fishery,1309,87,PS_,51163.7,53574.55562775803,3285,Panama,NA,none,none,591,166,PA,the Republic of Panama,591,Panama,Panama,none,industrial,Purse seine,other_seines,seiners
2018,PER,Northern SE Pacific beach seines,1314,87,SB_,258.3,263.94847237716453,3286,Peru,NA,none,none,604,170,PE,the Republic of Peru,604,Peru,Peru,none,industrial,Beach seines,other_seines,seiners
2018,PER,Northern SE Pacific bottom trawls,1315,87,OTB,47171.37,68265.36927980799,3287,Peru,NA,none,none,604,170,PE,the Republic of Peru,604,Peru,Peru,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PER,Northern SE Pacific drifting gillnets,1316,87,GNB,111302.33,150612.08352036984,3288,Peru,NA,none,none,604,170,PE,the Republic of Peru,604,Peru,Peru,none,industrial,Bottom gillnet,set_gillnets,set_gillnets
2018,PER,Northern SE Pacific longlines,1318,87,LLP,85160.065,91965.51248335815,3289,Peru,NA,none,none,604,170,PE,the Republic of Peru,604,Peru,Peru,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PER,Northern SE Pacific mechanized handlines,1319,87,HL_,379768.05,419633.2044156325,3290,Peru,NA,none,none,604,170,PE,the Republic of Peru,604,Peru,Peru,none,industrial,Handlines,pole_and_line,pole_and_line
2018,PER,Northern SE Pacific purse seines,1320,87,PS_,6457729.415,6630112.336273807,3291,Peru,NA,none,none,604,170,PE,the Republic of Peru,604,Peru,Peru,none,industrial,Purse seine,other_seines,seiners
2018,PER,Northern SE Pacific set gillnets,1322,87,GNB,1272.77,1722.2870826695244,3293,Peru,NA,none,none,604,170,PE,the Republic of Peru,604,Peru,Peru,none,industrial,Bottom gillnet,set_gillnets,set_gillnets
2018,PER,Northern SE Pacific trolling (Tuna-fishery),1325,87,LTL,542.91,677.7893529742979,3296,Peru,NA,none,none,604,170,PE,the Republic of Peru,604,Peru,Peru,none,industrial,Trolling lines,trollers,trollers
2018,PHL,Commercial boat seines,1334,71,SV_,87251.6897,87893.3108087866,3299,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Boat seines,other_seines,seiners
2018,PHL,Commercial bottom trawls,1335,71,OTB,49858.108400000005,50224.74893676909,3300,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PHL,Commercial hook and line,1336,71,HL_,12464.527100000001,12556.187064751566,3301,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Handlines,pole_and_line,pole_and_line
2018,PHL,Commercial purse seines,1337,71,PS_,423793.9214,426910.3669791813,3302,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Purse seine,other_seines,seiners
2018,PHL,Municipal baby trawls,1338,71,OTS,24929.054200000002,25112.37480726594,3303,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Shrimp trawl,trawlers,trawlers
2018,PHL,Municipal danish seines,1339,71,SV_,49858.108400000005,50224.74893676909,3304,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Boat seines,other_seines,seiners
2018,PHL,Municipal fish corrals,1340,71,FWR,24929.054200000002,25112.37480726594,3305,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,"Barriers, fences, traps, etc.",NA,pots_and_traps
2018,PHL,Municipal fish pots,1341,71,FPO,12464.527100000001,12556.187064751566,3306,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Pots,pots_and_traps,pots_and_traps
2018,PHL,Municipal gillnets,1342,71,GNS,186967.9065,188342.80936008756,3307,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Surface & Bottom Set Gillnet,set_gillnets,set_gillnets
2018,PHL,Municipal hook and line,1343,71,HL_,137109.79810000001,138118.05974555569,3308,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Handlines,pole_and_line,pole_and_line
2018,PHL,Municipal longlines,1344,71,LL_,12464.527100000001,12556.187064751566,3309,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Longlines - unspecified,set_longlines,set_longlines
2018,PHL,Municipal purse seines,1345,71,PS_,37393.5813,37668.561872017504,3310,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Purse seine,other_seines,seiners
2018,PHL,Philippines WCPO handline fishery,1348,71,HL_,56753.81999999999,57171.16951439227,3313,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Handlines,pole_and_line,pole_and_line
2018,PHL,Philippines WCPO purse seine fishery,1350,71,PS_,327193.18,329599.25450649863,3314,Philippines,NA,none,none,608,171,PH,the Republic of the Philippines,608,Philippines,Philippines,none,industrial,Purse seine,other_seines,seiners
2018,PNG,Gulf of Papua and Orangerie Bay prawn fisheries,1310,71,OTB,688,2866.6662751792423,3315,Papua New Guinea,NA,none,none,598,168,PG,Independent State of Papua New Guinea,598,Papua N Guin,Papua New Guinea,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PNG,PNG WCPO longline fishery,1312,71,LLP,708.28,764.8811605024413,3317,Papua New Guinea,NA,none,none,598,168,PG,Independent State of Papua New Guinea,598,Papua N Guin,Papua New Guinea,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PNG,PNG WCPO purse seine fishery,1313,71,PS_,230207.72,238680.89215958753,3318,Papua New Guinea,NA,none,none,598,168,PG,Independent State of Papua New Guinea,598,Papua N Guin,Papua New Guinea,none,industrial,Purse seine,other_seines,seiners
2018,POL,Arctic sea otter bottom trawls for cod,1352,27,OTB,3957.7500000000005,5727.568817375813,3319,Poland,NA,none,>40 m,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,POL,Baltic sea drifting longlines,1353,27,LLP,163.62,176.69535263937567,3320,Poland,NA,none,none,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,POL,Baltic sea midwater trawls,1354,27,OTM,125159.34,142388.32808064594,3321,Poland,NA,none,none,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,POL,Baltic sea otter bottom trawls,1355,27,OTB,18551.38,26847.149547102046,3322,Poland,NA,none,none,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,POL,Baltic sea pots,1356,27,FPO,6160.95,7387.22964696408,3323,Poland,NA,none,none,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,Pots,pots_and_traps,pots_and_traps
2018,POL,Baltic sea set gillnets,1357,27,GNB,10435.93,18974.41849560253,3324,Poland,NA,none,none,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,Bottom gillnet,set_gillnets,set_gillnets
2018,POL,Baltic sea set longlines,1358,27,LLB,450.75,592.3127294509189,3325,Poland,NA,none,none,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,POL,East Greenland Shelf bottom trawls,1359,27,OTB,23.270000000000003,33.67586918277119,3326,Poland,NA,none,>40 m,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,POL,North sea bottom trawls,1360,27,OTB,148.01,214.1972685141928,3327,Poland,NA,none,>40 m,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,POL,Southeast Atlantic waters midwater trawlers,1362,47,OTM,26386.000000000004,30018.203344481608,3328,Poland,NA,none,>40 m,616,173,PL,the Republic of Poland,616,Poland,Poland,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,PRK,North Pacific pelagic trawl,905,61,OTM,30900,31055.27603907932,3334,"Korea, Dem. People's Rep",NA,High seas,none,408,116,KP,the Democratic People's Republic of Korea,408,Korea D P Rp,Democratic People's Republic of Korea,none,industrial,"Otter trawls, midwater",trawlers,trawlers
2018,PRK,Sea of Okhotsk trawl,906,61,OTB,58600,58894.472337771746,3335,"Korea, Dem. People's Rep",NA,none,none,408,116,KP,the Democratic People's Republic of Korea,408,Korea D P Rp,Democratic People's Republic of Korea,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PRK,Yellow Sea dredge,907,61,DRB,100,100.50294117647059,3336,"Korea, Dem. People's Rep",NA,none,none,408,116,KP,the Democratic People's Republic of Korea,408,Korea D P Rp,Democratic People's Republic of Korea,none,industrial,Boat dredges,dredge_fishing,dredge_fishing
2018,PRK,Yellow Sea jigging,908,61,HL_,8000,8040.201143946616,3337,"Korea, Dem. People's Rep",NA,none,none,408,116,KP,the Democratic People's Republic of Korea,408,Korea D P Rp,Democratic People's Republic of Korea,none,industrial,Handlines,pole_and_line,pole_and_line
2018,PRK,Yellow Sea trawl,909,61,OTB,106000,106532.66349653312,3338,"Korea, Dem. People's Rep",NA,none,none,408,116,KP,the Democratic People's Republic of Korea,408,Korea D P Rp,Democratic People's Republic of Korea,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PRT,Northwest Atlantic drifting longlines,1365,21,LLP,226,244.0609276965943,3339,Portugal,NA,High seas,none,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PRT,Northwest Atlantic otter bottom trawlers,1366,21,OTB,18187,26319.82685388788,3340,Portugal,NA,High seas,>40 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PRT,Arctic sea bottom trawls,1367,27,OTB,3093.1400000000003,4476.324115044491,3341,Portugal,NA,High seas,>40 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PRT,Barents sea bottom trawls,1368,27,OTB,241.38000000000002,349.3200770915145,3342,Portugal,NA,High seas,>40 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PRT,East Greenland Shelf bottom trawls,1369,27,OTB,156.23999999999998,252.000034066714,3343,Portugal,NA,none,>40 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PRT,Iberian coastal bottom trawls,1371,27,OTB,26536.93,38403.66152138087,3345,Portugal,NA,none,24-40 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,"Otter trawls, bottom",trawlers,trawlers
2018,PRT,Iberian coastal gillnets,1373,27,GNB,7819.74,10581.515742698513,3347,Portugal,NA,none,none,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Bottom gillnet,set_gillnets,set_gillnets
2018,PRT,Iberian coastal longlines,1374,27,LLB,6154.360000000001,8087.201241372792,3348,Portugal,NA,none,none,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Longlines - bottom,set_longlines,set_longlines
2018,PRT,Iberian coastal pots,1375,27,FPO,4813.59,5771.690853402722,3349,Portugal,NA,none,none,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Pots,pots_and_traps,pots_and_traps
2018,PRT,Iberian coastal purse seines,1376,27,PS_,26091.66,27378.44713873828,3350,Portugal,NA,none,24-40 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Purse seine,other_seines,seiners
2018,PRT,Northeast Atlantic longlines + tuna fisheries,1378,27,LLP,6450.990000000001,6966.511503918553,3352,Portugal,NA,none,none,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PRT,Portugal NEAO longline fishery,1381,27,LLP,120.29999999999998,129.91383266523172,3355,Portugal,NA,none,none,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PRT,Portugal NEAO pole-and-line fishery,1383,27,PL_,7392.7,8159.712679461089,3357,Portugal,NA,none,none,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Pole-and-line,pole_and_line,pole_and_line
2018,PRT,Caribbean longlines,1384,31,LLP,42,52.5,3358,Portugal,NA,none,24-40 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PRT,Drifting longlines in cw of C.E.Atl,1385,34,LLP,2832.4790410054516,3540.5983895915906,3359,Portugal,NA,Offshore,24-40 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PRT,Drifting longlines in high seas of of C.E.Atl,1386,34,LLP,1446.0054813941179,1807.5064966642897,3360,Portugal,NA,High seas,10-24 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Longlines - pelagic,drifting_longlines,drifting_longlines
2018,PRT,Drifting longlines in Madeira waters,1387,34,LLB,839.8048062875027,1103.5545538253932,3361,Portugal,NA,Offshore,10-24 m,620,174,PT,the Portuguese Republic,620,Portugal,Portugal,none,industrial,Longlines - bottom,set_longlines,set_longlines
